site,dec_tag,detected,reader,antenna
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:12,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:11,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:10,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:09,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:08,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:07,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:06,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:05,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:04,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:03,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:02,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
XAD,989.001039944594,23/03/2023 07:01,1,1
